symbol	loading
PCDHA9	0.0110801699095148
CREBZF	0.0110797934787251
POTEKP	-0.0110792910634036
PUS7L	0.0110775852290253
EFHC2	0.0110772003281215
NAV2	0.0110732504134374
CHRNA6	0.0110731948599388
RARG	0.0110726155479451
G6PD	-0.0110716540331722
FGF20	-0.0110715266506325
FPGS	0.0110702543307454
TLE2	-0.0110700265175158
ITFG2	0.0110697067572115
HERC1	0.0110686281162059
WDR70	-0.0110678233257985
HLA-C	0.0110672997683882
ZNF107	0.0110672209836522
GSTM1	-0.0110660422281434
COL2A1	-0.0110655005691852
SERHL2	-0.0110636191917672
MICAL3	0.0110628504253717
TTC30A	-0.0110625623814922
AGK	0.0110625454899859
TMEM159	0.0110614679879792
RABEP1	0.0110614138054577
RIBC2	-0.0110611475749719
ATP8A2	0.0110611010915933
NOLC1	0.0110608262293641
PDK3	0.0110603974718623
TIMM23B	0.0110603870306672
KCNJ2	0.0110602253612777
SDCCAG3	0.0110591152411459
HOMER2	-0.0110587429124444
PDIA5	-0.0110571953170737
SENP2	0.0110569031095586
SLC18A2	0.0110559845150052
ATP6V1C1	0.0110558854921343
FPR2	0.0110558306587224
RSC1A1	0.0110556727118995
QRSL1	0.0110551156685999
HIST1H2BB	0.0110550733024383
ARFIP2	0.0110543744859143
EXOG	0.0110538895709446
UBFD1	-0.0110537599421754
HCLS1	0.0110535209028941
ZNF43	0.0110533902510637
GTF2I	-0.0110529482822251
UFL1	-0.0110516324694674
GALNT6	0.0110514495193972
CLN8	-0.0110511447870273
RIC8B	0.0110498899178654
CTSH	-0.0110478204648774
ARHGAP35	0.0110477524220049
MS4A12	0.0110471888122871
SLCO5A1	0.0110465496351736
LRRC6	-0.011045530210817
BRD8	-0.0110442678600039
TIPIN	-0.0110422233545796
WDR43	0.0110420137532677
MN1	-0.0110414500883713
MACF1	0.0110408971627135
MYOZ2	0.0110400567460254
GAS8	0.0110392924877236
DDX1	-0.0110381449932081
WDR1	-0.0110370448467468
EIF5A2	-0.0110362707933057
ZNF350	-0.0110362679734218
ALCAM	0.0110362500072353
SPRR2B	0.0110353026483276
DHTKD1	0.0110319155516131
SCN1A	0.0110305566748709
SERPINI2	0.0110290013345118
VAPB	-0.0110283196201899
PLD3	0.0110260560857943
KLHL21	0.0110258272349359
COQ2	0.011025791452111
HIST1H2APS4	-0.011023875175711
ADRB2	0.0110231778987787
ANKS1B	-0.011022367520648
DNAJA3	0.0110205156955585
DHPS	-0.0110201547229626
GLA	0.011019680990896
DCP1A	-0.0110196156421085
CCR1	0.0110195529439761
WTAP	-0.0110185965403268
MED13	0.0110175532293687
SLC7A4	0.0110174174173989
FAM110B	-0.0110158744946785
TNR	-0.0110156051085587
SNAI1	-0.0110151114780834
SAMSN1	0.0110136404590123
RAP1A	-0.0110135837317461
FRY	0.0110128845947101
ALX1	-0.0110075880348052
PMM2	0.0110056937131542
RGL2	-0.0110053088749065
GPC3	0.0110041602558001
MBTPS2	0.0110030281604261
MARC1	0.0110028378554182
PBX3	-0.011002760056164
LGMN	0.0110015430666727
TDRD12	0.0110013686262235
CDC42BPA	0.0110013300552077
CPVL	0.0110009373910057
CPOX	0.0110001292967891
LPPR4	0.0109994702465504
HMGN3	0.0109976292627117
HIST1H2BI	-0.0109967504692659
SPEG	0.0109956063641562
HIST1H2AH	-0.0109943487126703
HLA-B	0.0109929107526948
BAHCC1	-0.0109920105500335
ZNF142	0.0109914887028768
OCLN	0.0109894396870977
PLEKHB1	-0.0109884984058112
FHL1	0.0109878956550281
HMCES	-0.0109878710752191
SNORA62	0.010987000556133
KLHL18	0.0109852082709936
UNC5B	0.0109838314402944
MET	0.0109835860863234
EGF	-0.0109832205058759
PFDN4	-0.0109827609170293
MST1	-0.0109824504112355
IFT122	-0.0109823095132859
GOLGA8B	0.010981153598023
CHST7	0.0109809806186018
MMP16	0.0109809020941444
GK2	0.010979565758557
E2F4	0.0109781477200809
MRS2	0.0109743245370901
WDR62	0.0109732022685692
ATP5J2-PTCD1	0.0109707409988834
PRSS3	-0.0109705521207846
SYT13	0.0109697570395619
VCAN	0.0109682257594001
RORB	0.0109669897873957
MANSC1	0.0109667805768269
LENEP	0.0109658792037949
PPFIA2	0.0109655012875742
PTDSS1	0.0109646636560077
MGRN1	0.0109642445569522
SLC6A10PB	0.0109634872185268
CPSF1	-0.0109622209300924
SMG9	-0.0109618484481609
DHFR	0.010960964937745
SYT2	0.0109608076856057
NSUN5	0.0109607954769469
EIF4G1	-0.01095930542787
FKBP11	0.0109579768356855
FAM127B	-0.0109575337814249
CHURC1-FNTB	-0.0109572508029788
JAK1	-0.0109565694650924
DTNB	0.0109563288839521
ZNF204P	0.0109543345822695
PAK1	0.0109540995660279
HCP5	0.0109539717968726
RBFA	0.0109519352098422
ATP6V1G2	-0.0109507637491848
DSTYK	0.0109507335876585
NCOR2	0.0109501035917
CD40	0.0109488341149093
DNAJA4	0.0109486336082373
KLHDC3	-0.01094781372129
FAM169A	0.0109470793394323
SUSD4	0.0109468226832738
NEDD4L	0.0109466426672811
CLCN6	0.0109457000619209
CECR1	-0.0109450971481006
TPD52L2	-0.0109443815505765
LRP4	0.0109438139245232
GULP1	0.0109435353883438
AGO4	-0.0109432288002076
FSCN1	-0.0109432248116617
ITPR3	0.0109419685847249
PPP1R2	-0.0109406245950091
CDH18	0.0109404694381319
RABGAP1	0.0109390515799483
HSPB11	-0.010938622494783
MPZL2	0.0109386212020098
PIEZO1	0.0109385869305007
ARL17B	0.0109383321991256
PSMA4	-0.0109376984162848
CCNJL	0.0109371396676705
TFB2M	0.0109367888164559
ACSBG1	0.0109362203280338
SNRPB	0.0109355306403348
CNN2	-0.0109353342063513
CBX6	0.0109352509419228
PTBP2	0.0109330302600705
IGHV3-73	0.0109329149326077
ASAP3	-0.010932617178111
ZNF532	0.0109315389797378
METTL17	0.0109312665652496
TSPAN4	0.0109305585972927
GNL3L	0.0109304568354999
RAPGEFL1	0.0109297310884713
KIAA1324	0.0109287378149462
TUFT1	-0.0109280788450673
PLXDC2	0.0109279423768438
UGT8	0.0109279110260918
ESPL1	0.0109266764652119
MKS1	-0.0109251515149269
MAP3K2	0.0109250653382052
RBM12B	0.0109232822040873
PCGF2	-0.0109228395441518
RAPGEF6	0.0109222876213195
POR	0.0109216128842759
HRASLS	0.0109210372805146
ZFYVE16	-0.0109208723401476
PSG7	0.0109202944107045
MOG	0.0109184646579598
SAMM50	-0.0109184000528209
MAP4K1	0.0109171951443686
SPECC1L	0.0109156101811746
SLC9A5	0.0109148527709476
C22orf46	0.0109148152726613
GUCA1A	0.0109128150955682
ISG20L2	0.0109123283491698
POU5F1	0.0109122113819917
PDP1	-0.0109115727554785
ICAM1	0.0109100386128794
GTPBP10	-0.0109093032800023
DNALI1	-0.0109090273616889
NSMCE4A	0.010908196595072
SLC4A7	0.0109078110093998
SPATA2L	-0.0109072193206876
ETV6	0.0109054195280634
TMEM209	0.0109051763400346
PTPN2	0.0109049267514462
SPSB1	-0.0109044559517551
AMIGO2	-0.0109017096383154
ATP12A	-0.0109012010325957
AR	0.0109004226002567
ST7	0.0108992136588103
PMPCA	0.0108988811105504
XIAP	-0.0108986641407335
PON1	0.0108981879407659
FUCA1	0.0108949807473277
PABPC4	0.0108946568638059
DDX10	0.0108938404726102
PWP2	0.0108926469999005
DLG1	-0.0108920129072086
LYZ	0.0108912762303023
CEP170	-0.0108896103187401
CAMTA1	-0.0108895011038854
HIST1H3F	-0.0108890386937244
SNORA6	0.01088843182449
SYNCRIP	0.0108878970969774
LDB2	0.0108869587757886
GLP1R	0.0108866505061318
KIAA0101	0.0108864214582862
TAC3	0.0108859060924317
NAA10	-0.0108846597374662
RPS27A	-0.0108837452048687
IQCE	-0.0108829339594748
ATG16L1	0.0108818642534758
TXLNG	0.01088161368039
SPATA1	-0.0108815019809881
CCNB1IP1	0.0108810805019017
METTL3	0.0108810536812783
CYP2R1	-0.0108809653104066
SLC37A1	0.0108800394917291
OAZ2	0.0108782974718198
NFYA	-0.0108759053844189
STXBP5L	0.0108751114386886
METTL7A	0.0108748847600055
AMD1	0.010874737458667
RIMS2	0.0108744834186905
PRSS23	0.0108743511587965
RALGDS	-0.0108739328572599
ZNF157	0.0108732133997652
SLC5A5	0.0108730114105881
SLC30A10	0.0108728805537681
MARK1	0.0108725782525184
MYO1E	0.0108719056173616
INPP5A	-0.0108713913122786
SEC31B	-0.0108710545243832
SLC7A5	-0.0108700577853776
GNA12	0.0108698737415202
DDB2	0.0108677248538546
MTHFD2	0.0108674240957584
ATN1	-0.0108673969414413
UNC13A	0.0108672646783642
KCNB1	-0.0108672614003121
COL6A3	0.0108662349576045
ZBTB24	0.010865779442107
CRYZL1	-0.0108654438812945
TUFM	0.0108646495471479
SLC4A10	0.0108645134381464
TAF5L	0.01086404548074
FAAH	0.0108637316288563
PRPS1	0.0108631107749915
COX4I1	0.0108628877065018
TIMM50	0.0108626720954996
NCLN	0.0108612586420826
OVGP1	0.0108593787862033
PLEKHM2	-0.0108591079424844
ATAD3B	0.0108581239027236
PRDX4	0.0108576222354418
KIAA0368	0.0108552515922776
EPHA3	0.0108548163062401
HPSE2	0.0108545308398019
TRADD	-0.0108527702971102
BCORL1	-0.01085210206406
MAK	0.0108519899646768
SLC7A1	0.0108519422463683
C10orf2	0.0108518604533602
KDM5D	-0.0108512543020354
IL12RB2	0.0108508884724207
CBLC	0.0108505247434475
ZBBX	-0.0108497832601214
PRR14L	0.0108496577347109
ERC2	0.010849416549409
FASTKD2	0.0108494162743163
ARIH2	0.010848905427145
ZMYM2	0.010847979936303
IL27RA	0.0108479597122326
RMND5B	0.0108470933553222
SNORA52	0.0108468293565909
ATIC	0.0108456311493627
CHRNA5	0.0108445574264062
SPTLC2	0.0108441127749444
EPM2A	0.0108436792393151
RAVER2	0.0108434749037959
USP32	0.010843471643748
RHOQ	0.0108431382215088
GOT2	0.0108414844102646
KATNB1	0.0108409270191967
GRAMD4	-0.0108397164110047
CTC1	-0.0108386078042211
PDZRN3	0.0108385501827798
RAB40A	-0.0108384585347488
TEX11	-0.0108372473833848
WSB1	-0.0108355668597149
GNPTAB	0.0108354345306294
TROAP	0.0108352082026439
SPINT1	0.0108346470962396
ZNF573	0.0108339039416121
TM9SF4	0.0108338234119119
DDX21	0.0108331480255705
MRPL49	-0.0108329263856482
LHCGR	0.0108324351099669
OR7C1	0.0108313045241548
NCAM1	-0.0108310115034686
XPNPEP3	0.0108308549453463
FRMPD1	0.0108304505050146
CCDC134	0.0108300196793935
SMCP	0.0108299089898738
KCND1	0.0108296923016381
PAX6	-0.0108285796606976
STX6	0.0108281252665538
FUS	0.0108280183810658
GBA	-0.0108270694282794
RPP40	0.0108268950511118
PLP1	0.010826409535665
MLPH	0.0108258544974821
LARS2	0.0108256207604473
CDK5RAP2	0.0108238688471127
ACACB	0.0108228841570639
SAV1	0.010820701771421
ACTR3B	0.0108199913472655
SLC22A1	-0.0108197105297985
NDUFAF3	-0.0108186693147776
ATRN	0.0108172857391339
PAK7	0.0108170706090783
SUV39H2	0.0108166672149549
GPRASP1	-0.0108163436865836
TM4SF1	0.0108151673303591
RPS14	0.0108144983422888
SPG20	-0.0108137715012182
ZNF862	-0.0108134754785773
ZNF721	0.0108131472900755
CLDN8	0.0108130471384514
AIM1	0.0108128643411362
POLD1	0.0108125600910544
CTNNA1	-0.0108121373411489
RORA	-0.0108120701239626
BRD9	0.0108117551221548
PDE5A	0.0108104847331235
LOC644172	0.0108100406654073
MEX3D	-0.0108092760005578
TTC1	-0.0108078324125071
ARL1	-0.0108074703268221
CSTB	-0.0108073396625383
TOP3B	0.0108046237850034
COL8A2	0.0108045974207511
ASTN2	0.0108045678502113
HIST1H1T	0.0108037303857046
RASA3	0.0108031007831355
SH3BGRL3	-0.0108027923338971
METTL1	0.0108002947169573
ABCB7	0.0107990848227184
DEC1	-0.0107989939129527
OSGEPL1	0.0107987720854917
PTPN1	-0.0107984728806099
MALT1	0.0107975718421065
BNIP3L	-0.0107961343403266
PTPRO	0.010794973570099
TPGS2	-0.0107945895457112
AKR1C2	0.0107941638715919
MT1H	0.010790556810131
CD2BP2	-0.0107898509900887
ADM	0.0107889187419264
HELLS	0.0107885694101718
CDH4	0.0107879840202211
GIMAP4	0.0107869301432564
PLCG1	-0.0107853424031241
SLC17A6	0.0107818414557953
CNIH4	0.010781696490894
ACSL1	0.0107802925998541
ARHGEF6	0.0107801327634745
GEM	0.0107801093801189
PARP2	-0.010779126350552
CARS	0.0107787380790441
DICER1	0.0107782230009487
VWA8	0.010776721590471
IFNGR2	-0.0107763735853495
FAM8A1	-0.010775144286411
MAP2K6	0.0107742910507679
CCBL1	0.0107728929499918
SLC35E1	0.0107723117858466
CWF19L1	-0.010772254269803
RPP30	0.010770981837386
NUP155	0.0107709692127051
ZNF215	0.0107701064078493
S100A7	0.0107697262063642
SERINC2	0.0107696635304377
EHD3	-0.0107679524688271
NOTCH2	0.0107676730697683
HK2	0.010766946716685
MRM1	0.0107668992342468
PTPRS	0.0107658849849644
TNFRSF10B	0.0107650579459421
CDADC1	-0.0107648429484898
SLC44A4	0.0107635341409086
SASH1	0.0107627581284713
DLGAP4	-0.0107622934669906
CYSLTR1	0.0107586780772157
MIPEP	0.0107586514979712
PTGER2	0.010758138219703
ANKRD10	0.010757911306178
ARHGAP26	0.0107573582843105
CAB39L	-0.0107558825669202
SCPEP1	0.0107558825151919
HLA-E	0.0107553883615664
GEMIN6	0.0107537744332752
HGD	-0.0107533917715322
PPAT	0.0107522563506465
KDM1A	0.0107521151105319
CIAPIN1	-0.0107518626924893
SULF1	0.0107516861911906
MPC1	0.0107510367446452
WDR6	0.0107502440014758
SLC9A1	0.0107498482640594
LZTS3	0.0107495541750305
PCDHGC3	0.0107463250666982
SLC4A4	0.0107456473831513
AMY2A	0.0107455731174701
GAGE1	0.0107449514210864
DDX39A	0.0107446120030346
ADRBK1	-0.0107442883845436
ZNF180	0.0107439454467532
MOGS	0.0107432289341696
ATF4	0.0107424908861469
NUPL1	0.0107421957146979
ASB8	-0.0107413809011427
PDLIM3	0.0107410963521211
OPCML	0.0107406165057543
WRN	0.0107396415544276
BMP6	0.0107377039823065
PAIP2B	0.0107361904474688
LPAR6	-0.0107359811863339
SLCO3A1	0.0107358485036
GRB14	0.0107339611605456
ABCC8	0.010733794801519
WDR18	-0.010733393374585
MNAT1	0.0107332471517858
LSM4	-0.0107320327739524
FAM120C	0.0107314516433689
N4BP1	-0.0107312759929861
LPPR3	-0.0107312190756533
SRP72	-0.0107304359609155
SNHG17	0.0107302275935175
LDLR	0.0107302217021211
BDKRB1	-0.0107287609599986
EDEM2	0.0107280289552642
UTP11L	-0.0107265181129142
CDT1	0.0107258242680183
METTL5	-0.010724029689589
RAB29	0.0107233068988392
ZNF225	-0.0107224057965683
COTL1	0.0107216237265197
P2RY10	0.010718418462476
SDR39U1	0.010717782607049
EMR2	0.010716801204306
PIGO	0.0107161394087141
GAA	0.0107157580850653
ATP10A	0.010715606059431
MPDZ	0.0107155228845156
LRRN2	-0.0107150721121671
TRAF3	0.0107148798957925
YARS2	-0.0107148133719469
CTPS1	0.0107147869133701
PPAP2B	0.0107145015501716
MORF4L1	-0.0107129689709485
KIF4A	-0.0107128568639779
E2F5	-0.0107119391631486
GGA1	-0.0107118442217815
MCM3	0.0107102928027596
PYGB	-0.010709766963044
STAMBP	-0.0107083690403439
PDZD8	0.0107070985855213
IQGAP2	0.0107068204854759
HSD17B6	0.0107065755020561
PPAP2C	0.0107060748712382
NACA2	-0.0107059883422223
VARS	0.0107056176385597
DOCK5	0.0107049932959208
B9D2	-0.0107048890518937
C2orf42	-0.0107047027280704
FBXL18	0.0107031842580337
HERC2P2	0.0107024851537595
TSNAX	-0.0107021068859371
BYSL	0.0106998586845674
PSMA7	-0.0106992989214184
RARB	-0.0106991029695535
SNORD34	0.0106969618107707
KAT7	0.0106969106841909
RPL10	-0.0106947810296186
RIMS3	0.0106947395063164
KIAA0319	0.0106938554480324
KCTD13	-0.0106929243651243
DGCR2	0.0106922256228739
B4GALT6	0.0106913596102054
AKIRIN1	0.010689418322486
FSD1	0.0106889177025485
ANP32C	-0.010688644181604
PER3	0.0106881392591519
CACNB2	0.0106879149130839
PAK1IP1	0.0106873943328027
MRPL44	-0.0106853047769733
IPO8	-0.0106852770824835
DOK5	0.0106847379658378
PRKAR2B	0.0106845079140643
FBXO11	-0.010684316596184
CDC37	0.0106839858820854
NDNF	0.0106835171237199
SDHAP1	0.0106830417085539
C3AR1	0.0106829607197995
BRSK2	0.0106822107719421
DCUN1D2	0.0106799257744299
SHC3	0.0106796286540691
NRN1	-0.0106789955894566
ANKRD28	0.0106762102397802
MMP25	0.0106760977057224
ACOT8	-0.0106753955061424
AQP4	0.0106751608022815
SS18L1	0.0106751337308284
CUL1	0.0106746696000454
ARID3A	-0.0106737242054032
TDRD3	-0.0106735115365999
PSG5	0.0106730380183565
UBL4A	-0.0106719715801365
C5orf45	0.0106701385892262
OPHN1	0.0106699449645444
CUTA	0.0106697974192817
AQR	0.0106692600359103
KEL	-0.0106687964674162
PELP1	0.010668127503381
RNASE6	0.0106678698436054
ANKHD1	0.0106675761988891
ENO3	-0.0106675099803257
CEP135	-0.0106671031373392
STK32B	0.0106651179020336
KLK7	0.0106642451867871
C2CD2	0.0106619252162903
RGS17	0.0106592592374713
DALRD3	-0.0106591924487939
CPSF4	0.0106586078507778
RRS1	0.0106584937109498
MELK	-0.0106580961332125
ADH1A	-0.010656576353277
CCNF	-0.0106564444165359
U2SURP	0.010656328348886
KLC1	-0.0106548928363886
RBM28	0.0106547404913629
MBTD1	0.0106536803358855
CLPP	-0.0106535736837622
PVRL3	0.0106531361420097
ATP2A3	0.0106525191298584
RRM2	-0.0106515618830405
GNGT1	0.0106508587352907
ZNF93	0.0106464808656196
SNORA48	0.0106464126116555
PAXIP1	0.010646239777764
BASP1	-0.0106447926517746
REEP1	0.0106442838659663
CCND1	0.0106437227490069
FERMT1	0.0106428697412616
PVRIG	-0.0106426179475927
XKR8	-0.0106420424716498
NFX1	0.0106418715241474
ZDHHC18	-0.0106411306212578
DAZ4	0.0106398370710247
IL33	-0.0106396221439433
SF3B3	-0.0106389258126422
EXOSC2	0.0106388241531734
HHIPL2	-0.0106384605929492
CP	0.0106379050059573
MIR21	0.0106372342888871
NFYC	-0.0106368302103726
GK	0.0106352113192871
ERP44	-0.010634197695381
PODXL	0.0106329072444566
NDUFS1	0.0106328376828482
CKMT1B	0.0106314697123779
CKMT1A	0.0106303325356686
ECM1	-0.0106300413821877
GTF3C1	0.0106289174521681
SORT1	0.0106279090042589
FADS2	0.0106274977733083
GARS	0.0106268574206175
FGFR1	0.0106263056712533
RASGRP1	-0.0106253894294702
NPR1	0.0106252497326671
DNA2	0.0106243599346323
UGCG	0.0106206851091318
LOC80154	0.0106199882256693
STK10	0.0106194215226745
CNTLN	0.0106192183879294
ADNP	-0.0106183418472361
GRM4	0.0106183263392629
NDRG4	-0.0106178365535335
DDR1	0.0106177192135328
EEF1A1	0.0106173642191958
ANKLE2	0.0106171169437605
CLCC1	0.0106163006453877
SLC8B1	0.0106161061552404
LRRC2	-0.0106150733636496
IDUA	0.0106147832033081
ZNF234	-0.010613518857965
SLFN12	0.0106134707194323
SCHIP1	0.0106130790540477
FOXRED2	0.0106107848578238
ELF2	-0.010610110552409
SWAP70	-0.0106099787760403
PLA2G4A	0.0106096563248245
LYRM4	0.0106092008227163
TTLL7	0.0106090289425592
TMEM177	0.0106087792349993
SFSWAP	0.0106082001590011
SPON1	0.0106070182025836
UBE2O	0.0106069800516678
TERF1	0.0106063070985517
COPS3	0.0106062063963988
AMIGO3	0.0106050667480794
NFRKB	0.0106050513268842
THOP1	0.01060428613561
KLHL25	0.0106038421119457
MT1E	0.0106034205163769
TMEM11	-0.0106032546039105
SNORA45A	0.0106024554566898
MTERF4	0.0106020416846146
ARL8B	-0.0106013972664718
KCNA1	0.0106003520080464
LARS	0.0105991738683843
ZNF428	-0.0105988258322924
PROM1	0.0105984487255047
ADCY9	0.0105983705914702
ROBO1	0.0105962204463076
MAGI1	0.0105957821016097
GALNT14	0.0105956692389112
SLC5A6	0.0105939751897774
PALM	-0.010593218000792
STARD5	0.0105927966320376
MBNL1	0.0105924864945874
DCAF11	-0.0105902740908545
NARS	-0.0105901971541168
COL11A1	0.0105901351784784
CEP57	0.0105898154044705
EGR1	0.0105894706304996
GOLGA3	-0.0105888119680036
ANKRD17	0.0105885727087126
LYPD1	-0.0105884281265768
PKMYT1	0.0105871776629666
PDCD10	-0.0105871610859627
CRTC3	-0.0105857913546168
ZNF212	0.0105853840405116
COPS7B	-0.0105851016655793
HIST1H2BH	-0.0105835763028256
ZNF813	-0.010583063876138
ITSN1	0.0105813061206193
IL1RL1	-0.0105805174666322
HIP1	0.0105801720711068
DEAF1	0.0105801649417889
BCL2L1	0.0105793893287215
ERCC6	-0.0105786496145717
FJX1	0.0105778058778558
AFG3L2	0.0105767560468836
PHGDH	0.0105756826323333
PASK	0.0105734213284842
MFSD10	0.0105720263043509
SUGP2	0.0105708540265516
DUT	0.0105706935582123
LAMC1	0.0105705459102668
VRK1	0.0105693943630614
CARHSP1	-0.010568793221112
TTN	0.0105669503924154
APLNR	-0.0105667720392055
GNL3	0.0105634333740321
IRS1	0.0105625874249731
SETMAR	0.0105623936204682
UBE2L6	0.0105620545169861
RPL27A	0.0105611841060401
ZNF75D	0.0105583049853571
XRCC2	0.0105573133846421
KIF13A	0.0105568968100144
LRRC37A4P	0.0105554812388055
PSAP	0.0105548000556571
CPD	-0.0105544564968291
NOTCH1	0.0105537936467464
NCAPH	0.0105518496208002
ACSM2A	0.0105513374999009
PROSER1	0.010550797905791
MYLK	0.0105498762106554
PIN4	-0.0105496577734001
SP3P	-0.0105494295712215
RUFY3	-0.0105490345536028
DHRS3	0.0105488651874834
SERPINA3	0.0105487867451038
ZNF35	0.0105483004502023
PPP3CA	0.0105465500571401
SNX27	-0.0105464625213432
SREBF1	0.010544528701082
RPS6KA5	0.010543110539141
DDX42	0.0105428321037888
RAMP2	0.0105427778474902
WDR33	0.010542136152904
CREB1	0.0105416465132016
CORO1B	-0.0105409296660902
IL1A	-0.0105402599767019
ITGA2B	0.0105399023850362
FBXO41	0.0105398866527863
ZNF106	0.0105391464096646
XPO6	0.0105387854729627
BUB1B	0.0105375790731405
GLYR1	-0.0105363001215833
PCDHB13	0.0105358564180497
ACKR2	-0.0105353613912473
FAM198B	0.010535265169132
RFX3	-0.0105346015099638
EP400	0.0105345873432891
TMEM47	0.0105342040772753
SCNN1G	0.0105321768856569
ZNF551	0.0105319036325085
RNASEH2B	0.0105315325317257
UIMC1	0.0105313179165337
HDLBP	0.0105305003421471
SNCA	0.0105304959998925
IGFBP4	0.0105293094966051
RMDN1	-0.0105291218204344
RABL3	-0.0105268263901997
EVC	-0.0105265432019368
CAMK2G	0.0105249820633467
HMOX2	-0.01052463909924
RAD1	0.0105242120610869
YIPF2	0.0105241823669632
ZNF84	0.0105241100840072
SEMA4D	0.0105238967138932
ZNF394	-0.0105237713717347
S100A14	-0.0105236599328868
