tair_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol_annot	symbol	change	change_labeled
AT1G80080	347.725474415175	0.717317477899301	0.121249847189889	5.91602789219116	3.29809305643418e-09	1.63073263630546e-08	AtRLP17	AtRLP17	Up-regulated	Up-regulated (16804)
AT1G23260	1422.45605738398	0.215338524175176	0.167011123818715	1.28936635627288	0.197270751974598	0.217213972610668	MMZ1	MMZ1	NotSig	NotSig
AT1G09790	8.60809562719931	0.0466678663455461	0.593099101960049	0.078684769866149	0.937283359803259	0.942113531718809	COBL6	COBL6	NotSig	NotSig
AT1G60270	94.5086674215859	0.548231887626861	0.19710655228026	2.78139859524988	0.00541252369238324	0.00751056882038138	BGLU6	BGLU6	Up-regulated	Up-regulated (16804)
AT1G25400	766.859764015861	0.799857062866725	0.11642062879428	6.87040665516507	6.40191433740554e-12	5.77836957382395e-11		AT1G25400	Up-regulated	Up-regulated (16804)
AT1G43140	28.65571042931	0.434540985171788	0.323449496307477	1.34345853103047	0.179123545222394	0.198176770901335		AT1G43140	NotSig	NotSig
AT1G42470	818.785795279114	0.476629575151452	0.102777668623307	4.63748187262701	3.52679530308339e-06	9.20698123736748e-06	AtNPC1	AtNPC1	Up-regulated	Up-regulated (16804)
AT1G56150	90.0131204725092	-0.0958331502690971	0.209762687608669	-0.456864618591664	0.64776835641409	0.667150914727712	SAUR71	SAUR71	NotSig	NotSig
AT1G75520	105.360655616074	0.642325653144675	0.195500633149182	3.28554257240964	0.00101786159442485	0.00160155235508765	SRS5	SRS5	Up-regulated	Up-regulated (16804)
AT1G73370	72.9897374749463	0.846894986638886	0.234627363172287	3.60953204770498	0.000306749876323528	0.000532528394261749	ATSUS6	ATSUS6	Up-regulated	Up-regulated (16804)
AT1G01230	1178.03791225594	0.383879329519261	0.165510427023272	2.3193664376522	0.0203751758509614	0.0257916806618264	AtORM1	AtORM1	Up-regulated	Up-regulated (16804)
AT1G70700	487.756021275626	0.841036568669116	0.124567878558479	6.75163275157077	1.46190537288978e-11	1.21410470546564e-10	JAZ9	JAZ9	Up-regulated	Up-regulated (16804)
AT1G02380	74.7239485265701	0.545049494691023	0.225320006306592	2.41900177274705	0.0155631643634904	0.0200385770252913		AT1G02380	Up-regulated	Up-regulated (16804)
AT1G48870	48.8964414406911	0.221493434112012	0.265583546950164	0.833987785220652	0.404287867038242	0.427279157650077		AT1G48870	NotSig	NotSig
AT1G69280	121.282999513947	1.0918074986497	0.221196471993566	4.93591732639146	7.97748977730748e-07	2.39769578278922e-06		AT1G69280	Up-regulated	Up-regulated (16804)
AT1G12430	627.579176395453	0.54154046977081	0.162542380621926	3.33168782011649	0.000863210290691201	0.00137908937930851	ARK3	ARK3	Up-regulated	Up-regulated (16804)
AT1G56320	239.065462292504	0.302575260085297	0.140766096794658	2.14948959284336	0.0315956101893822	0.0389712175788092		AT1G56320	Up-regulated	Up-regulated (16804)
AT1G36310	737.460658286417	0.591926965205506	0.154245272770154	3.83756957068991	0.000124258037104189	0.000233511158000899	AtTRM9	AtTRM9	Up-regulated	Up-regulated (16804)
AT1G44830	19.3605560342846	0.506671544769113	0.390472429089443	1.29758596772284	0.194429646607025	0.21419683499257	AtERF014	AtERF014	NotSig	NotSig
AT1G01300	2071.31609508374	0.703446311311365	0.111020572098916	6.33617984498056	2.35531847202201e-10	1.48741666071572e-09		AT1G01300	Up-regulated	Up-regulated (16804)
AT1G48050	498.044155082042	0.612323178387307	0.164797494377602	3.71560975911616	0.000202714244139239	0.000365456665490459	ATKU80	ATKU80	Up-regulated	Up-regulated (16804)
AT1G22180	279.721467481924	0.407526673753952	0.201421465402931	2.0232534449033	0.0430470240453403	0.0520334682434379		AT1G22180	NotSig	NotSig
AT1G17450	498.472392222043	0.437699024933669	0.132536914773714	3.30246879279612	0.000958377514419608	0.00151681387135344		AT1G17450	Up-regulated	Up-regulated (16804)
AT1G79670	743.290182353265	0.51542358642297	0.160112831058653	3.21912730550718	0.00128581386452914	0.00198488489828574	RFO1	RFO1	Up-regulated	Up-regulated (16804)
AT1G60080	243.627837260165	0.360123169094794	0.164595637173766	2.18792657738921	0.0286749509934219	0.0355701390881454		AT1G60080	Up-regulated	Up-regulated (16804)
AT1G64355	1172.89273978076	0.641751146669056	0.101902377068343	6.29770536401376	3.02084002998422e-10	1.87056226606912e-09		AT1G64355	Up-regulated	Up-regulated (16804)
AT1G04820	16482.9732616625	0.504346230591757	0.147977493405197	3.4082631012727	0.000653778251824501	0.00106705280501799	TOR2	TOR2	Up-regulated	Up-regulated (16804)
AT1G33050	2562.27145750289	0.434449020547518	0.0897720470229585	4.83946879852713	1.3018662737483e-06	3.74049120179086e-06		AT1G33050	Up-regulated	Up-regulated (16804)
AT1G77810	253.135956313962	0.382070970045479	0.177843993518367	2.14834902482113	0.0316860390460985	0.039075695770705		AT1G77810	Up-regulated	Up-regulated (16804)
AT1G16210	2258.60236674603	0.701742413128783	0.138974222678538	5.04944298017041	4.43100166841403e-07	1.41066216819441e-06		AT1G16210	Up-regulated	Up-regulated (16804)
AT1G34580	19.1563078695943	0.635193472146599	0.436016762805214	1.45680975212956	0.145168903186273	0.162480005315055		AT1G34580	NotSig	NotSig
AT1G02050	323.102683832117	0.469030008898343	0.15547070853863	3.01683843411444	0.0025542591203855	0.00374052390314588	LAP6	LAP6	Up-regulated	Up-regulated (16804)
AT1G66500	183.298431116774	0.644608837129176	0.164482321192489	3.91901593104836	8.89112383840266e-05	0.000172745154231414		AT1G66500	Up-regulated	Up-regulated (16804)
AT1G04030	176.952327014984	0.657246736496684	0.167367689198462	3.9269630813707	8.60251794667536e-05	0.000167598523162016		AT1G04030	Up-regulated	Up-regulated (16804)
AT1G29370	448.476629505939	0.714619615408037	0.149474144583354	4.7808911527808	1.7451983975956e-06	4.87275571680408e-06		AT1G29370	Up-regulated	Up-regulated (16804)
AT1G18880	383.216778609378	1.50252638429915	0.13264179473041	11.3276994430977	9.56849742919772e-30	2.27863752732522e-27	AtNPF2.9	AtNPF2.9	Up-regulated	Up-regulated (16804)
AT1G50740	360.918089460115	0.591450629906073	0.121419831641973	4.87112049084424	1.1096713946423e-06	3.23825451158084e-06		AT1G50740	Up-regulated	Up-regulated (16804)
AT1G02580	13.5808081495416	0.476805050661715	0.460242970594185	1.03598551444718	0.300208900468966	0.322219919375527	EMB173	EMB173	NotSig	NotSig
AT1G58220	124.399166009025	1.0099342082468	0.181523549878476	5.5636539111477	2.6418364254742e-08	1.08906622370595e-07	DRMY1	DRMY1	Up-regulated	Up-regulated (16804)
AT1G07350	1293.66334284052	0.41103854637653	0.0999654391079067	4.11180654078694	3.92575195309562e-05	8.20737035518562e-05	SR45a	SR45a	Up-regulated	Up-regulated (16804)
AT1G06950	4507.36153735431	0.852598993444695	0.126356227916979	6.7475818762561	1.50329410506605e-11	1.24393790996981e-10	ATTIC110	ATTIC110	Up-regulated	Up-regulated (16804)
AT1G19200	30.4897269592279	0.478453468440108	0.352433950839325	1.35756917658093	0.174600429100292	0.193402389960192		AT1G19200	NotSig	NotSig
AT1G52140	370.365498509123	0.999273232148076	0.159945042643434	6.24760364955953	4.16797693255955e-10	2.5069065368229e-09		AT1G52140	Up-regulated	Up-regulated (16804)
AT1G18550	208.94556136504	0.758412483233245	0.165035940975797	4.59543829513153	4.31840575659592e-06	1.10689549305487e-05		AT1G18550	Up-regulated	Up-regulated (16804)
AT1G77510	2648.98811632186	0.698693875280312	0.13920197740074	5.01928125107651	5.1865167935848e-07	1.62440532088418e-06	ATPDI6	ATPDI6	Up-regulated	Up-regulated (16804)
AT1G52430	14.2395499499209	0.844861943798394	0.447570179432138	1.88766361706744	0.059071123665263	0.0699212005932601		AT1G52430	NotSig	NotSig
AT1G15950	212.545752528979	1.04123300379918	0.155749286392806	6.68531476396716	2.30428821482257e-11	1.83340414295129e-10	ATCCR1	ATCCR1	Up-regulated	Up-regulated (16804)
AT1G67850	195.035108805932	0.741247126392997	0.150840574348207	4.91410967901693	8.91868141768465e-07	2.6490876785233e-06		AT1G67850	Up-regulated	Up-regulated (16804)
AT1G69620	9389.17954527432	0.502903641401685	0.119607822345122	4.20460494590883	2.61538566231906e-05	5.66026612747483e-05	RPL34	RPL34	Up-regulated	Up-regulated (16804)
AT1G57860	1770.80652421318	0.478864959132677	0.113124040080821	4.23309633204892	2.30495714548553e-05	5.04763925786396e-05		AT1G57860	Up-regulated	Up-regulated (16804)
AT1G63160	276.451919519931	0.669116707167323	0.157846996636595	4.23902083298933	2.24496826681352e-05	4.92944677863631e-05	EMB2811	EMB2811	Up-regulated	Up-regulated (16804)
AT1G71050	49.0341697128532	0.675372123592177	0.259755200291407	2.60003311900786	0.00932147637724364	0.0124294443782766	AtHMP15	AtHMP15	Up-regulated	Up-regulated (16804)
AT1G28510	508.73365474982	0.682520872315876	0.111662867282298	6.112335182925	9.81836903377702e-10	5.44785147146446e-09		AT1G28510	Up-regulated	Up-regulated (16804)
AT1G48240	683.282788747637	0.531857115501031	0.138330896334146	3.84481796616355	0.000120641961378271	0.000227236951073944	ATNPSN12	ATNPSN12	Up-regulated	Up-regulated (16804)
AT1G71140	159.060164661904	1.0339741442145	0.169678829514725	6.0937133239994	1.10321151548451e-09	6.04434773598789e-09	DTX14	DTX14	Up-regulated	Up-regulated (16804)
AT1G36370	509.240187412474	0.875165546675336	0.115057008874562	7.60636449040201	2.81913517463611e-14	4.33778274805015e-13	MSA1	MSA1	Up-regulated	Up-regulated (16804)
AT1G56110	3835.95920012136	0.631094286484148	0.146812246083647	4.29864880702513	1.71842509958265e-05	3.86697572128917e-05	NOP56	NOP56	Up-regulated	Up-regulated (16804)
AT1G14510	1666.77388255234	0.567696514651404	0.101040341557168	5.61851341654664	1.92607441384711e-08	8.1787277618886e-08	AL7	AL7	Up-regulated	Up-regulated (16804)
AT1G19010	160.132265528746	0.461815412673798	0.166730677172681	2.76982868722773	0.00560857832673301	0.00775686683762102		AT1G19010	Up-regulated	Up-regulated (16804)
AT1G54250	414.531049137821	0.6139416643518	0.144561142471592	4.24693423042396	2.16715542262071e-05	4.77240247906151e-05	ATRPABC16.5	ATRPABC16.5	Up-regulated	Up-regulated (16804)
AT1G55170	210.15450402988	0.594407395956814	0.183641601164815	3.23677964135884	0.00120886719900333	0.00187486559906006	FLL3	FLL3	Up-regulated	Up-regulated (16804)
AT1G70230	514.397635880328	0.786231532863225	0.136928832170148	5.74189906101187	9.36206252908397e-09	4.24850522037757e-08	AXY4	AXY4	Up-regulated	Up-regulated (16804)
AT1G52830	49.8340636850312	-0.382572122464576	0.26404253243925	-1.44890339798796	0.147364562088147	0.164775400282007	IAA6	IAA6	NotSig	NotSig
AT1G45015	56.9119937816322	0.301272343307171	0.243112432788597	1.2392305068542	0.215260145890681	0.236002558235608		AT1G45015	NotSig	NotSig
AT1G67510	307.601616375673	0.586682020735742	0.146952775276654	3.99231671284364	6.54309028573527e-05	0.000130466837748864		AT1G67510	Up-regulated	Up-regulated (16804)
AT1G08230	292.119650980636	0.62195664846821	0.136364181631247	4.56099718436393	5.09112637985318e-06	1.2862850759856e-05		AT1G08230	Up-regulated	Up-regulated (16804)
AT1G67780	84.6870439053896	0.794310256916221	0.2261625450247	3.51212114645009	0.000444545308689484	0.00075000962230447	DDR3	DDR3	Up-regulated	Up-regulated (16804)
AT1G04280	2025.34815556196	0.501438824325876	0.122914678174614	4.07956829707128	4.5119412781136e-05	9.30278439300982e-05	NADKc	NADKc	Up-regulated	Up-regulated (16804)
AT1G55020	1494.07576107849	0.87128183374836	0.126244966105378	6.9015174278006	5.14499580081045e-12	4.72509031392817e-11	ATLOX1	ATLOX1	Up-regulated	Up-regulated (16804)
AT1G48970	662.936942282399	0.613674051837724	0.12732355935766	4.8197996893401	1.43702433665541e-06	4.09322091998649e-06		AT1G48970	Up-regulated	Up-regulated (16804)
AT1G79420	152.51672381653	0.674706773595499	0.163640091213176	4.12311413782183	3.73784365183772e-05	7.84495162837021e-05	BDR2	BDR2	Up-regulated	Up-regulated (16804)
AT1G70350	326.499225417035	0.646601739793786	0.135942329266973	4.75644152399319	1.970352785967e-06	5.44058582399948e-06		AT1G70350	Up-regulated	Up-regulated (16804)
AT1G12450	304.594434349286	0.446856503002769	0.127531999320805	3.50387750041233	0.000458536235571947	0.000771003456856607		AT1G12450	Up-regulated	Up-regulated (16804)
AT1G57660	3877.50287162821	0.567322570814658	0.0835545974486688	6.78984266740306	1.1225589731229e-11	9.52756227499257e-11		AT1G57660	Up-regulated	Up-regulated (16804)
AT1G05870	767.301630442054	0.494376709283424	0.126576288079757	3.90576084022871	9.3929376193723e-05	0.000181449897067822		AT1G05870	Up-regulated	Up-regulated (16804)
AT1G78820	1166.38469290151	1.00280724470484	0.0980205633374112	10.2305803043891	1.44649980705583e-24	1.71238821089615e-22		AT1G78820	Up-regulated	Up-regulated (16804)
AT1G02220	361.590492165249	0.652297172709654	0.130901517496504	4.98311391024992	6.25690910030151e-07	1.9272296341431e-06	ANAC003	ANAC003	Up-regulated	Up-regulated (16804)
AT1G74420	17.8370891336567	1.00748438673333	0.413236961752693	2.43803067000642	0.01476752101493	0.0190789067868891	ATFUT3	ATFUT3	Up-regulated	Up-regulated (16804)
AT1G68700	12.0846004487863	-0.602234337908352	0.55596121257276	-1.08323085188166	0.278705968885156	0.30062138530405		AT1G68700	NotSig	NotSig
AT1G56680	249.137736179597	0.386263975873761	0.150649160280426	2.56399687296464	0.0103474476810947	0.013705583269229		AT1G56680	Up-regulated	Up-regulated (16804)
AT1G58848	33.6635082623343	-2.38260276638822	1.12792072941704	-2.11238494359409	0.0346534453559447	0.0424971593347154		AT1G58848	Down-regulated	Down-regulated (85)
AT1G22140	624.591410840331	1.24561298264852	0.138346825050447	9.00355307896885	2.18528289751498e-19	1.03838964596535e-17		AT1G22140	Up-regulated	Up-regulated (16804)
AT1G75210	971.482696951711	0.602281504227298	0.12508414061775	4.81501092986549	1.47191833550265e-06	4.18388445677921e-06		AT1G75210	Up-regulated	Up-regulated (16804)
AT1G30330	1351.27726471156	0.865701818705407	0.125751101181373	6.88424841271797	5.80934241176129e-12	5.29193948315383e-11	ARF6	ARF6	Up-regulated	Up-regulated (16804)
AT1G77200	47.2182543188298	0.531501206043151	0.260860665411065	2.0374908007139	0.0416008828834359	0.0504074122265275		AT1G77200	NotSig	NotSig
AT1G30360	9634.89279737161	0.704294002134147	0.108831251864409	6.47143159771436	9.70787040804984e-11	6.7349995242839e-10	ERD4	ERD4	Up-regulated	Up-regulated (16804)
AT1G75280	937.542341938955	1.1585013094261	0.0990219282266577	11.6994420344384	1.28294273664263e-31	3.80792278933928e-29		AT1G75280	Up-regulated	Up-regulated (16804)
AT1G18200	309.070068546858	0.141026175182487	0.141351731877559	0.997696832640477	0.318426389564162	0.340630580218023	AtRABA6b	AtRABA6b	NotSig	NotSig
AT1G55680	2162.44298098727	0.544973713987834	0.115646743519688	4.71239999849244	2.44816229236582e-06	6.61019957121319e-06		AT1G55680	Up-regulated	Up-regulated (16804)
AT1G34000	1943.3305320986	0.536194470641045	0.164149659896031	3.26649760334964	0.00108886729547964	0.00170138111020242	OHP2	OHP2	Up-regulated	Up-regulated (16804)
AT1G04410	34061.5450559327	0.72140103164635	0.103604353221069	6.96303783787	3.33012329705835e-12	3.17804870101375e-11	c-NAD-MDH1	c-NAD-MDH1	Up-regulated	Up-regulated (16804)
AT1G21650	366.94087340364	0.69481368097935	0.133060625714121	5.22178275692274	1.77208787088195e-07	6.13253795127787e-07	ANU1	ANU1	Up-regulated	Up-regulated (16804)
AT1G28520	754.456355651684	0.692950927797081	0.134149451719426	5.16551442376663	2.39778535957452e-07	8.08206783477388e-07	ATVOZ1	ATVOZ1	Up-regulated	Up-regulated (16804)
AT1G05220	30.9344997784342	0.69014012749483	0.311188877755548	2.21775319372746	0.0265716651277725	0.0331392095921126		AT1G05220	Up-regulated	Up-regulated (16804)
AT1G63245	24.2561076542577	0.596622358757385	0.390901041596899	1.52627467125715	0.126941473851546	0.14323754184461	CLE14	CLE14	NotSig	NotSig
AT1G66180	3262.54493316269	0.45016157759121	0.0874752853664796	5.14615729123086	2.65876513867583e-07	8.87989400523174e-07		AT1G66180	Up-regulated	Up-regulated (16804)
AT1G07790	1048.48466099251	0.561966999045013	0.130182753130046	4.31675460484105	1.58340021175605e-05	3.58598212283135e-05	HTB1	HTB1	Up-regulated	Up-regulated (16804)
AT1G07720	773.369108777485	0.388161991271748	0.139058332816721	2.79136088725691	0.00524869144345707	0.00729856061664861	KCS3	KCS3	Up-regulated	Up-regulated (16804)
AT1G16420	16.5641932615785	0.807780785392483	0.416040668089599	1.94159092451635	0.0521866424317906	0.06227972944485	ATMC8	ATMC8	NotSig	NotSig
AT1G72740	554.064147226204	0.559342030281841	0.156249765874752	3.57979435777333	0.000343864706907124	0.000591595194678923		AT1G72740	Up-regulated	Up-regulated (16804)
AT1G05060	424.219555162607	0.523272597178391	0.168408683318423	3.10715924421189	0.00188894615407926	0.00283307339696399		AT1G05060	Up-regulated	Up-regulated (16804)
AT1G55960	541.521946320594	0.63022436305524	0.135846470786004	4.6392398669526	3.4969299323633e-06	9.13716828461347e-06		AT1G55960	Up-regulated	Up-regulated (16804)
AT1G32060	22884.1413781059	0.784264422354096	0.0848851697899359	9.2391217958909	2.48528604240566e-20	1.37563940941805e-18	PRK	PRK	Up-regulated	Up-regulated (16804)
AT1G77700	46.5201300452787	1.0453739213215	0.285950022396294	3.65579240932087	0.000256388772996586	0.00045219101541251	OSML	OSML	Up-regulated	Up-regulated (16804)
AT1G75510	693.190090752075	0.661652942331916	0.144991822414384	4.56338110187294	5.03363217515078e-06	1.27346418610483e-05		AT1G75510	Up-regulated	Up-regulated (16804)
AT1G54090	793.57445947907	0.475739992133712	0.137101945650007	3.46997258046343	0.000520511498868084	0.000866250243524977	ATEXO70D2	ATEXO70D2	Up-regulated	Up-regulated (16804)
AT1G26520	195.047370824472	0.521829080920479	0.181455991541773	2.87578864983552	0.00403019466009343	0.00570568136587263		AT1G26520	Up-regulated	Up-regulated (16804)
AT1G15240	1363.85972849607	0.53911925696285	0.121763344498564	4.42759895585168	9.52878604040867e-06	2.26968742528921e-05	SNX3	SNX3	Up-regulated	Up-regulated (16804)
AT1G07980	482.994085521765	0.551872349439551	0.15497796840432	3.56097292487264	0.000369483185487664	0.000632429221795851	NF-YC10	NF-YC10	Up-regulated	Up-regulated (16804)
AT1G01740	147.00515140771	0.823697367600412	0.182512656039231	4.51309725843537	6.38877065961485e-06	1.58155473357805e-05	BSK4	BSK4	Up-regulated	Up-regulated (16804)
AT1G62914	82.709884114258	0.827371103612109	0.21052366498976	3.93006222674468	8.4923880619397e-05	0.000165578929463562		AT1G62914	Up-regulated	Up-regulated (16804)
AT1G53090	199.152933470763	0.73464878429018	0.169199366126328	4.34191215433795	1.41248010582017e-05	3.23393991807682e-05	SPA4	SPA4	Up-regulated	Up-regulated (16804)
AT1G08540	3118.71827045656	0.989483312450875	0.0909522308978128	10.8791538446439	1.44901767802208e-27	2.53640017486257e-25	ABC1	ABC1	Up-regulated	Up-regulated (16804)
